id,host_id,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,extra_people,minimum_nights,instant_bookable,cancellation_policy,review_scores_location,review_scores_value,number_of_reviews
16734055,110965616,0.59,False,True,False,True,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,86.0,20.0,1,False,flexible,10.0,10.0,2
9131457,20001519,0.99,False,True,True,True,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,239.0,8.0,3,False,strict,10.0,9.0,19
7427501,38905738,1.0,False,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,150.0,0.0,2,False,flexible,10.0,9.0,16
11359511,4531267,0.92,False,True,True,True,House,Entire home/apt,7,3.0,3.0,3.0,Real Bed,175.0,0.0,2,True,strict,9.0,9.0,22
9655504,27708960,1.0,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,89.0,0.0,1,False,strict,10.0,10.0,46
15292596,97206133,0.9,False,True,False,True,House,Entire home/apt,5,3.0,3.0,1.0,Real Bed,525.0,0.0,3,True,strict,10.0,10.0,1
16223709,106005870,1.0,False,True,False,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,100.0,30.0,3,False,flexible,10.0,8.0,1
15000354,4960111,1.0,True,True,False,True,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,39.0,0.0,1,True,flexible,10.0,10.0,42
14242516,33889201,0.98,False,True,True,True,House,Entire home/apt,8,5.0,4.0,5.0,Real Bed,986.0,0.0,3,False,strict,8.0,6.0,1
5198507,26528019,1.0,False,True,True,True,Apartment,Entire home/apt,5,2.0,3.0,4.0,Real Bed,190.0,0.0,5,False,strict,9.0,9.0,38
11883145,16816297,0.98,False,True,True,True,Bed & Breakfast,Private room,2,1.5,1.0,1.0,Real Bed,77.0,0.0,1,False,flexible,10.0,9.0,75
16994842,113843543,1.0,False,True,False,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,85.0,0.0,1,True,flexible,10.0,9.0,2
15423290,9002898,1.0,False,True,True,False,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,95.0,10.0,1,True,strict,10.0,10.0,14
12277561,1679496,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,20.0,1,False,strict,10.0,9.0,14
1136432,6233826,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,9.0,3,False,moderate,10.0,10.0,18
3888890,15730151,0.93,False,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,4.0,Real Bed,189.0,0.0,5,False,strict,10.0,10.0,9
11490942,35744473,1.0,False,True,True,True,Apartment,Entire home/apt,8,2.0,4.0,5.0,Real Bed,175.0,0.0,2,True,strict,10.0,8.0,5
2184786,5588124,1.0,False,True,True,True,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,60.0,0.0,1,False,moderate,10.0,9.0,84
11884069,16816297,0.98,False,True,True,False,Bed & Breakfast,Private room,2,1.5,1.0,1.0,Real Bed,110.0,0.0,1,False,flexible,10.0,9.0,46
11359744,4531267,0.92,False,True,True,True,House,Entire home/apt,9,3.0,4.0,6.0,Real Bed,362.0,0.0,1,True,strict,10.0,9.0,41
16602600,65216928,0.96,False,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,220.0,15.0,1,False,moderate,10.0,10.0,2
15160797,57619117,0.9,True,True,True,False,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,120.0,12.0,3,True,strict,9.0,9.0,9
2242642,11454316,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,135.0,0.0,3,False,flexible,10.0,9.0,44
15262421,27572615,0.99,False,True,True,True,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,140.0,0.0,5,False,moderate,10.0,8.0,1
8999120,24366999,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,220.0,0.0,4,False,moderate,10.0,10.0,2
15109494,17837404,1.0,False,True,True,False,Apartment,Private room,2,1.0,0.0,1.0,Real Bed,85.0,0.0,1,True,strict,10.0,10.0,13
15349789,93126621,1.0,False,True,True,True,Apartment,Entire home/apt,8,3.0,4.0,6.0,Real Bed,350.0,0.0,3,False,moderate,10.0,10.0,1
15262536,97073455,0.73,False,True,True,False,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,100.0,0.0,3,False,strict,10.0,8.0,1
14605907,61916756,1.0,True,True,True,True,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,235.0,0.0,3,False,strict,10.0,10.0,17
12240352,53339181,0.9,False,True,True,False,House,Entire home/apt,6,1.0,1.0,3.0,Real Bed,129.0,0.0,2,False,strict,9.0,5.0,5
1958522,1485680,1.0,True,True,True,True,Apartment,Entire home/apt,6,3.5,3.0,3.0,Real Bed,460.0,35.0,1,False,strict,9.0,9.0,8
16092452,7258745,0.95,False,True,True,False,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,300.0,0.0,4,True,strict,10.0,9.0,4
5983908,31066062,1.0,False,True,True,True,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,325.0,0.0,3,True,strict,10.0,8.0,13
11489755,46640609,0.96,False,True,True,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,230.0,0.0,3,False,moderate,10.0,9.0,9
15420606,74823927,1.0,False,True,False,True,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,50.0,0.0,1,True,flexible,8.0,10.0,1
13165065,27976439,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,89.0,15.0,1,True,strict,10.0,9.0,12
8531103,24827925,1.0,False,True,True,False,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,60.0,0.0,1,False,moderate,10.0,9.0,9
16878762,100924999,0.96,False,True,False,True,Apartment,Private room,3,2.0,1.0,2.0,Real Bed,51.0,0.0,2,True,flexible,10.0,9.0,2
4017122,15188594,1.0,True,True,False,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,20.0,3,False,moderate,10.0,10.0,32
16731114,83487893,0.97,False,True,True,False,House,Entire home/apt,9,2.5,3.0,5.0,Real Bed,300.0,0.0,3,False,moderate,10.0,10.0,1
4149207,19212222,0.7,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,186.0,13.0,4,False,strict,10.0,10.0,8
16223561,93999523,1.0,False,True,True,False,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,180.0,20.0,2,True,strict,10.0,10.0,6
11881248,63349552,1.0,False,True,False,False,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,95.0,19.0,1,True,flexible,10.0,9.0,40
7162502,37511623,1.0,False,True,True,False,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,89.0,10.0,1,True,strict,9.0,9.0,23
15813252,33806046,0.98,False,True,True,False,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,169.0,0.0,4,True,moderate,9.0,9.0,18
7686743,33889201,0.98,False,True,True,True,House,Entire home/apt,14,5.0,6.0,7.0,Real Bed,901.0,0.0,4,True,strict,8.0,7.0,2
2373534,12125847,0.88,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,15.0,2,False,moderate,9.0,9.0,4
6638999,31952109,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,147.0,50.0,1,False,strict,9.0,9.0,37
16076187,2418219,0.88,False,True,False,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,121.0,0.0,3,False,strict,10.0,9.0,2
13061427,72346270,0.67,False,True,True,False,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,0.0,1,True,strict,10.0,9.0,2
9784622,33889201,0.98,False,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,309.0,0.0,4,False,strict,10.0,7.0,3
346523,1756532,1.0,True,True,False,True,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,100.0,50.0,5,True,strict,10.0,9.0,61
7555297,12053904,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,0.0,5,False,strict,10.0,10.0,8
11619129,26523485,1.0,False,True,True,True,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,87.0,0.0,1,True,flexible,10.0,8.0,50
15812776,52283192,1.0,False,True,False,False,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,125.0,0.0,2,False,flexible,10.0,10.0,2
9127704,46538521,1.0,False,True,False,True,Apartment,Entire home/apt,7,2.0,3.0,6.0,Real Bed,280.0,0.0,2,False,strict,9.0,9.0,13
7685893,13763129,0.8,False,True,True,True,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,120.0,0.0,1,False,flexible,9.0,8.0,7
12797539,2159317,1.0,False,True,False,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,145.0,0.0,6,False,strict,10.0,8.0,1
9913933,6177306,1.0,True,True,False,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140.0,0.0,1,False,strict,10.0,9.0,24
16729425,110921350,1.0,False,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,20.0,2,False,strict,10.0,10.0,1
15157175,96159761,0.9,False,True,True,True,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,250.0,0.0,3,False,moderate,10.0,9.0,5
15157133,74141386,0.93,False,True,True,True,House,Entire home/apt,7,2.5,4.0,4.0,Real Bed,239.0,15.0,2,False,moderate,10.0,10.0,25
11635685,26523485,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,71.0,0.0,1,True,flexible,10.0,9.0,59
10045282,30961115,0.85,False,True,True,True,Apartment,Entire home/apt,7,2.0,2.0,4.0,Real Bed,320.0,0.0,3,False,strict,10.0,8.0,1
6375229,9907162,0.53,False,True,True,True,House,Private room,6,3.0,1.0,3.0,Airbed,74.0,45.0,1,False,strict,9.0,8.0,34
16205638,105854626,1.0,False,True,False,False,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,65.0,0.0,1,False,flexible,10.0,10.0,1
6111888,31711910,0.97,False,True,True,True,Apartment,Entire home/apt,6,2.5,2.0,3.0,Real Bed,249.0,10.0,2,True,strict,10.0,10.0,10
9781702,17837404,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,79.0,0.0,1,True,strict,10.0,9.0,35
10176622,20151721,0.92,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,0.0,1,True,strict,10.0,8.0,14
17122805,114242623,0.97,False,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,1,True,strict,10.0,10.0,1
15349097,2769968,1.0,False,True,True,False,House,Entire home/apt,4,2.0,2.0,3.0,Real Bed,180.0,0.0,4,False,strict,9.0,10.0,8
1916940,5588124,1.0,False,True,True,True,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,99.0,10.0,2,False,strict,10.0,10.0,4
15305539,6568016,0.8,False,True,False,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,0.0,2,False,flexible,9.0,8.0,5
10044258,40451462,1.0,True,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,4.0,Real Bed,100.0,50.0,3,False,strict,10.0,10.0,20
16597831,65216928,0.96,False,True,True,True,Apartment,Entire home/apt,6,2.5,2.0,3.0,Real Bed,230.0,15.0,1,False,moderate,9.0,10.0,3
12533548,42653212,1.0,False,True,True,False,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,100.0,12.0,3,True,super_strict_30,10.0,9.0,2
15810226,12260242,0.57,False,True,True,True,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,100.0,0.0,3,True,strict,10.0,10.0,1
14409666,47688862,1.0,True,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,58.0,19.0,2,False,moderate,10.0,10.0,19
15154778,2048459,1.0,True,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,90.0,0.0,3,True,moderate,10.0,10.0,1
13582733,78160105,0.9,False,True,True,True,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,90.0,10.0,3,False,strict,10.0,9.0,22
11354386,43529585,1.0,True,True,False,False,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,120.0,0.0,3,True,strict,10.0,10.0,31
428590,2130604,0.9,True,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,20.0,1,False,strict,10.0,9.0,164
8338573,43954150,0.84,False,True,True,True,Apartment,Entire home/apt,5,2.0,2.0,4.0,Real Bed,120.0,0.0,3,False,flexible,9.0,8.0,22
7222595,7995610,1.0,True,True,True,True,Apartment,Entire home/apt,3,2.0,2.0,2.0,Real Bed,245.0,25.0,3,False,strict,10.0,9.0,10
16203606,9917446,1.0,False,True,False,False,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,0.0,1,True,strict,10.0,10.0,1
14629728,82436841,0.99,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,73.0,12.0,1,True,strict,10.0,9.0,36
16856198,107059937,1.0,False,True,True,False,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,10.0,1,True,moderate,10.0,10.0,7
6241025,32396891,1.0,False,True,False,True,Apartment,Entire home/apt,5,2.0,3.0,3.0,Real Bed,197.0,0.0,1,True,strict,10.0,10.0,14
15416073,9846855,1.0,True,True,False,True,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,250.0,0.0,2,True,strict,10.0,10.0,1
14499292,7724171,0.8,False,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,305.0,0.0,3,False,strict,10.0,10.0,1
16464523,102127106,0.9,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,15.0,1,False,moderate,10.0,10.0,2
5454445,5951616,1.0,False,True,True,True,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,150.0,25.0,2,False,strict,9.0,8.0,48
5848016,27976439,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,99.0,20.0,1,True,strict,9.0,8.0,6
14367671,88131012,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,100.0,15.0,2,False,moderate,9.0,9.0,15
2832644,1480728,0.94,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,20.0,3,False,strict,9.0,9.0,10
5846949,27976439,1.0,False,True,True,True,Apartment,Entire home/apt,6,1.0,2.0,5.0,Real Bed,219.0,20.0,1,True,strict,10.0,9.0,65
7813015,13763129,0.8,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,1,False,flexible,10.0,8.0,15
11220873,10961046,0.99,False,True,True,True,Apartment,Entire home/apt,3,1.5,1.0,2.0,Real Bed,151.0,0.0,3,False,strict,10.0,10.0,4
6765134,31269173,0.97,True,True,True,True,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,350.0,0.0,2,False,strict,10.0,9.0,74
2569427,12907450,0.96,False,True,True,False,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,95.0,10.0,2,False,strict,9.0,9.0,136
17249518,7417740,1.0,False,True,True,False,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,280.0,0.0,2,True,flexible,10.0,8.0,1
11352141,1458609,1.0,True,True,True,True,Apartment,Entire home/apt,7,2.0,2.0,4.0,Real Bed,253.0,30.0,3,False,strict,10.0,10.0,49
14366814,67414830,1.0,False,True,True,True,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,120.0,15.0,2,False,moderate,10.0,8.0,13
14628902,82436841,0.99,False,True,True,True,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,69.0,12.0,1,True,strict,10.0,9.0,22
14758993,50213775,0.97,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,93.0,10.0,2,True,strict,10.0,10.0,14
3617628,18229236,1.0,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,80.0,30.0,2,False,strict,9.0,9.0,29
11350705,39901674,1.0,False,True,False,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,78.0,10.0,1,False,strict,10.0,8.0,10
7943868,41759631,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,4.0,Real Bed,150.0,0.0,4,True,strict,10.0,9.0,22
11220574,2125620,0.99,False,True,True,True,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,115.0,0.0,2,True,strict,8.0,8.0,22
16855521,13449383,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,105.0,0.0,4,False,flexible,10.0,10.0,1
602461,2980956,1.0,False,True,False,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,10.0,4,False,moderate,10.0,10.0,189
14627193,90802978,1.0,True,True,False,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,0.0,3,False,strict,10.0,10.0,7
16200717,59310710,0.81,False,True,True,False,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,27.0,0.0,3,False,strict,10.0,10.0,1
14496778,47543338,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80.0,0.0,2,False,moderate,9.0,9.0,11
8336320,2081926,0.88,False,True,False,True,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,179.0,0.0,3,False,strict,10.0,3.0,3
7287678,4240079,1.0,False,True,True,False,Apartment,Entire home/apt,7,2.0,2.0,2.0,Real Bed,110.0,25.0,1,False,strict,9.0,9.0,73
14364974,88101801,1.0,False,True,False,False,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,239.0,0.0,2,True,strict,10.0,9.0,10
13666354,68061484,0.9,False,True,False,False,Dorm,Shared room,1,1.0,1.0,1.0,Real Bed,19.0,0.0,1,False,moderate,9.0,9.0,10
14364487,68061484,0.9,False,True,False,True,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,33.0,0.0,1,False,flexible,10.0,9.0,2
2721893,13928342,1.0,False,True,False,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,80.0,0.0,2,False,moderate,10.0,10.0,7
6893146,27531793,1.0,True,True,True,False,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,140.0,0.0,5,False,moderate,9.0,8.0,4
15937069,52815830,1.0,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,10.0,1,False,strict,10.0,10.0,5
14757410,82436841,0.99,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,12.0,1,True,strict,10.0,8.0,17
6893770,36123861,1.0,True,True,True,True,Apartment,Entire home/apt,5,1.5,2.0,2.0,Real Bed,201.0,39.0,1,False,strict,10.0,9.0,74
6413687,17911918,0.93,False,True,True,True,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,246.0,25.0,3,False,strict,10.0,10.0,4
14364749,68061484,0.9,False,True,False,True,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,33.0,0.0,1,False,flexible,10.0,9.0,5
16855060,18240220,0.95,False,True,True,False,Apartment,Entire home/apt,7,2.0,3.0,3.0,Real Bed,215.0,0.0,7,True,strict,10.0,10.0,1
15281185,90765149,1.0,False,True,False,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,0.0,3,False,strict,9.0,7.0,5
16198627,27881722,0.89,False,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,94.0,20.0,1,False,flexible,10.0,10.0,3
3507263,17660257,1.0,False,True,True,True,Apartment,Entire home/apt,3,1.5,1.0,1.0,Real Bed,150.0,40.0,2,False,strict,10.0,9.0,110
15281024,90765149,1.0,False,True,False,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,0.0,3,False,strict,10.0,10.0,8
16921028,10866843,0.99,False,True,True,True,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,76.0,25.0,2,False,strict,10.0,10.0,2
6105748,6334853,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,69.0,0.0,2,False,flexible,10.0,10.0,4
8727124,42653212,1.0,False,True,True,False,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,100.0,12.0,3,True,super_strict_30,9.0,8.0,2
15936008,8210076,1.0,True,True,True,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,120.0,0.0,2,False,strict,10.0,10.0,11
4139504,21475494,0.98,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,90.0,0.0,3,False,moderate,10.0,9.0,45
11741650,16059269,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,0.0,1,False,strict,10.0,9.0,69
14363897,87944041,1.0,False,True,False,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,74.0,7.0,1,True,moderate,10.0,9.0,23
8858848,3370562,0.88,False,True,True,True,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,181.0,5.0,3,False,moderate,9.0,9.0,14
15674611,15922414,0.9,False,True,True,False,House,Private room,1,1.0,1.0,1.0,Real Bed,49.0,0.0,4,False,flexible,10.0,10.0,2
15281315,90765149,1.0,False,True,False,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,0.0,3,False,strict,10.0,9.0,5
16460932,107996973,0.6,False,True,False,True,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,92.0,0.0,1,True,flexible,6.0,2.0,1
13969326,11754890,1.0,False,True,True,True,Apartment,Entire home/apt,7,2.5,4.0,4.0,Real Bed,500.0,20.0,3,False,strict,10.0,10.0,10
1255294,1457604,0.94,False,True,True,True,House,Entire home/apt,5,1.5,2.0,2.0,Real Bed,172.0,20.0,91,False,strict,10.0,9.0,49
8333186,726717,1.0,False,True,True,False,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,140.0,0.0,2,False,flexible,8.0,4.0,2
15279958,9002898,1.0,False,True,True,False,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,10.0,3,True,strict,8.0,8.0,4
16920871,94951975,1.0,False,True,False,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,110.0,0.0,3,True,moderate,8.0,8.0,1
16460581,98160199,1.0,False,True,False,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,155.0,0.0,2,False,moderate,10.0,10.0,1
8858352,46375189,1.0,False,True,False,True,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,87.0,10.0,2,True,strict,10.0,9.0,90
16853787,86055398,1.0,False,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,194.0,0.0,2,False,moderate,8.0,10.0,1
10869892,33889201,0.98,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,177.0,0.0,4,True,strict,10.0,10.0,1
1061325,4382676,1.0,False,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,200.0,0.0,3,False,moderate,10.0,10.0,6
13969012,80544768,1.0,True,True,True,False,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,67.0,0.0,2,False,flexible,10.0,10.0,2
14755416,27572615,0.99,False,True,True,True,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,125.0,25.0,90,False,moderate,10.0,10.0,9
8988230,2272022,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,0.0,5,True,moderate,10.0,9.0,49
9774641,50392824,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,0.0,1,True,strict,10.0,9.0,23
15279604,28820321,1.0,False,True,True,True,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,140.0,20.0,2,True,strict,10.0,10.0,17
7153124,37461490,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,95.0,0.0,90,True,moderate,10.0,9.0,39
13272817,30961115,0.85,False,True,True,False,Apartment,Entire home/apt,7,2.0,3.0,4.0,Real Bed,495.0,0.0,3,False,moderate,10.0,9.0,5
13969585,27572615,0.99,False,True,True,True,Apartment,Entire home/apt,6,1.5,3.0,3.0,Real Bed,220.0,0.0,5,True,moderate,9.0,9.0,4
600219,2969008,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,0.0,90,False,strict,10.0,10.0,3
8988809,17837404,1.0,False,True,True,False,Apartment,Private room,2,1.0,0.0,1.0,Real Bed,89.0,0.0,1,True,strict,9.0,9.0,76
13183092,63091616,0.74,False,True,True,True,Bed & Breakfast,Private room,2,2.0,1.0,2.0,Real Bed,58.0,0.0,3,False,flexible,10.0,9.0,7
16328823,2861602,1.0,False,True,False,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,77.0,0.0,2,True,moderate,9.0,9.0,4
14100581,83912266,0.94,False,True,False,False,Other,Shared room,15,1.0,1.0,15.0,Real Bed,20.0,18.0,1,True,flexible,10.0,10.0,12
15280110,91083960,0.83,False,True,True,False,House,Private room,1,0.5,1.0,1.0,Real Bed,60.0,0.0,1,False,flexible,10.0,9.0,5
15542216,92428086,0.94,False,True,False,True,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,130.0,15.0,2,False,strict,9.0,9.0,8
15934670,20020979,0.88,False,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,70.0,0.0,2,False,moderate,10.0,10.0,3
15279266,16816297,0.98,False,True,True,False,House,Private room,1,2.0,1.0,1.0,Real Bed,46.0,0.0,1,False,flexible,10.0,9.0,14
1123363,3357385,0.4,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,45.0,0.0,2,False,strict,9.0,9.0,3
4924455,11176333,1.0,False,True,False,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,137.0,0.0,5,False,flexible,10.0,9.0,4
74732,345130,1.0,False,True,False,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,30.0,2,True,strict,9.0,8.0,28
5581139,1356865,1.0,False,True,True,False,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,60.0,10.0,1,True,strict,10.0,9.0,131
207220,673980,1.0,False,True,False,True,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,42.0,20.0,3,False,strict,9.0,9.0,19
13183289,7542698,1.0,True,True,True,False,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,220.0,0.0,4,True,flexible,10.0,10.0,27
8766489,29392196,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,120.0,15.0,1,False,moderate,10.0,9.0,64
3245785,10482591,1.0,False,True,False,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,0.0,91,False,strict,10.0,9.0,8
3262826,9617265,1.0,False,True,True,True,House,Private room,2,1.0,1.0,1.0,Real Bed,150.0,0.0,2,False,strict,10.0,9.0,43
4991130,15598643,1.0,False,True,False,True,House,Entire home/apt,4,2.0,2.0,4.0,Real Bed,140.0,0.0,5,False,flexible,10.0,10.0,5
